source_gww_id,source_gdw_id,target_gww_id,target_gdw_id,season,hops,direct,window,n_years,fill_share_pct,pair_impact_pct_of_target_runoff,source_delta_storage_mcm,activity_share_pct,drawdown_share_pct,pair_impact_ratio,area_coverage_pct,runoff_coverage_pct,pair_impact_days,target_full_runoff_mcm,source_full_runoff_mcm,signed_storage_change_share_pct
72747,19813,88059,1780,monsoon,1,1,2001-2005,5,0.957317,4.825381,168.77,0.848346,,0.048254,0.036802,0.02511,4.43935,3428.981999,0.811725,1.121547
75566,5018,88059,1780,monsoon,1,1,2001-2005,5,1.745574,3.897725,136.2132,1.438859,43.00851,0.038977,2.277372,1.453423,3.585907,3428.981999,49.042896,0.695041
76790,9723,88059,1780,monsoon,1,1,2001-2005,5,4.670234,7.201238,261.946,3.610421,3.247599,0.072012,0.177204,0.219119,6.625139,3428.981999,7.252309,3.89712
77108,5011,88059,1780,monsoon,1,1,2001-2005,5,4.239514,8.648819,255.504,2.225591,21.466384,0.086488,0.233541,0.158058,7.956914,3428.981999,5.134606,3.085503
77990,5019,88059,1780,monsoon,1,1,2001-2005,5,2.457133,4.382742,163.514,2.291611,19.072694,0.043827,0.393154,0.366015,4.032122,3428.981999,12.505169,0.222574
78540,9629,88059,1780,monsoon,1,1,2001-2005,5,2.420984,9.913041,413.276,1.964355,3.154066,0.09913,0.347466,0.20509,9.119997,3428.981999,6.642348,1.891129
79510,4977,88059,1780,monsoon,1,1,2001-2005,5,9.966651,33.967936,879.9862,8.713632,,0.339679,0.75463,0.359969,31.250501,3428.981999,12.286897,11.792063
80035,9606,88059,1780,monsoon,1,1,2001-2005,5,10.881755,26.901488,957.912,10.205032,,0.269015,0.37254,0.31417,24.749369,3428.981999,10.913745,11.803811
80276,9710,88059,1780,monsoon,1,1,2001-2005,5,1.561671,-16.427701,-249.138,6.608744,83.976128,-0.164277,0.30566,0.289999,-15.113485,3428.981999,9.526381,-7.660711
87680,1804,88059,1780,monsoon,1,1,2001-2005,5,57.011003,344.514591,13537.0,53.424732,,3.445146,4.374114,3.071053,316.953423,3428.981999,100.981145,62.357147
47462,19829,88059,1780,monsoon,2,0,2001-2005,5,0.391566,1.16917,32.609,0.272018,1.195621,0.011692,0.060926,0.058052,1.075636,3428.981999,1.882794,0.379637
47821,19857,88059,1780,monsoon,2,0,2001-2005,5,0.155767,-0.056817,-1.808,0.048079,25.894121,-0.000568,2.278684,1.45449,-0.052272,3428.981999,49.078628,0.008765
44782,26937,88059,1780,winter,1,1,2001-2005,5,,-24.968924,-106.9084,0.822411,2.350837,-0.249689,0.041997,0.058564,-22.97141,563.981591,0.305887,1.003479
64359,19328,88059,1780,winter,1,1,2001-2005,5,,-63.073724,-213.6104,1.140611,2.012351,-0.630737,0.330144,0.146187,-58.027826,563.981591,0.821925,1.208737
66021,19848,88059,1780,winter,1,1,2001-2005,5,,-40.086495,-214.9222,2.420109,5.245646,-0.400865,0.090889,0.051551,-36.879576,563.981591,0.299847,3.710482
67292,19666,88059,1780,winter,1,1,2001-2005,5,,-66.390935,-298.658,2.66927,4.663103,-0.663909,0.086775,0.071213,-61.07966,563.981591,0.426666,3.859859
67509,19814,88059,1780,winter,1,1,2001-2005,5,,-18.074173,-74.538,0.587566,1.447733,-0.180742,0.063073,0.035188,-16.628239,563.981591,0.204149,0.815286
69527,19478,88059,1780,winter,1,1,2001-2005,5,27.357882,-93.514037,-247.4726,3.003304,3.349577,-0.93514,0.102118,0.144896,-86.032914,563.981591,0.798655,0.592965
69640,9700,88059,1780,winter,1,1,2001-2005,5,25.25372,39.090783,123.6688,0.578985,,0.390908,0.158882,0.098599,35.96352,563.981591,0.581072,-0.277596
72747,19813,88059,1780,winter,1,1,2001-2005,5,47.106958,-30.265564,-244.936,4.154352,13.225733,-0.302656,0.036802,0.02425,-27.844318,563.981591,0.13606,7.441056
75566,5018,88059,1780,winter,1,1,2001-2005,5,,-58.245112,-202.1104,1.012419,3.741912,-0.582451,2.277372,2.122798,-53.585503,563.981591,12.955402,0.470489
76790,9723,88059,1780,winter,1,1,2001-2005,5,,-130.475618,-514.96,3.699695,8.175997,-1.304756,0.177204,0.157218,-120.037569,563.981591,0.905738,3.96413
77108,5011,88059,1780,winter,1,1,2001-2005,5,,-96.337654,-340.75,2.573398,4.418244,-0.963377,0.233541,0.170556,-88.630641,563.981591,0.966826,3.331897
77990,5019,88059,1780,winter,1,1,2001-2005,5,21.200815,-32.987928,-69.282,1.542473,0.692994,-0.329879,0.393154,0.561788,-30.348894,563.981591,3.124739,-1.383111
78540,9629,88059,1780,winter,1,1,2001-2005,5,7.318854,-162.394997,-582.454,5.058573,9.242411,-1.62395,0.347466,0.245823,-149.403398,563.981591,1.335703,6.772542
79510,4977,88059,1780,winter,1,1,2001-2005,5,,-249.910339,-868.16,6.03713,8.685464,-2.499103,0.75463,0.35155,-229.917512,563.981591,1.914052,8.12572
80035,9606,88059,1780,winter,1,1,2001-2005,5,,-195.459723,-987.05,10.391631,14.01947,-1.954597,0.37254,0.358633,-179.822945,563.981591,2.014679,16.720279
80276,9710,88059,1780,winter,1,1,2001-2005,5,41.112529,34.437431,213.392,4.016404,0.579058,0.344374,0.30566,0.240375,31.682436,563.981591,1.348495,-7.369299
87680,1804,88059,1780,winter,1,1,2001-2005,5,51.49219,-1753.564844,-4045.96,49.760297,76.925961,-17.535648,4.374114,4.518318,-1613.279657,563.981591,24.872837,50.898239
47462,19829,88059,1780,winter,2,0,2001-2005,5,0.125418,-8.992869,-34.4062,0.293119,0.768686,-0.089929,0.060926,0.047583,-8.273439,563.981591,0.262951,0.362824
47821,19857,88059,1780,winter,2,0,2001-2005,5,2.771249,0.830173,0.2686,0.052379,0.128587,0.008302,2.278684,2.124353,0.763759,563.981591,12.965614,0.060277
30522,26903,88059,1780,monsoon,1,1,2001-2005,4,0.135328,0.541929,18.620375,0.115575,,0.005419,0.033609,0.041461,0.498575,3283.899237,1.310519,0.166173
30522,26903,88059,1780,pre_monsoon,1,1,2001-2005,3,0.251432,11.955091,18.860233,0.234906,,0.119551,0.033609,0.041694,10.879133,245.515164,0.082384,0.30654
30522,26903,88059,1780,winter,1,1,2001-2005,3,3.752859,-2.38478,2.745333,0.309791,1.048996,-0.023848,0.033609,0.032716,-2.193998,742.708317,0.256175,-0.513758
30522,26903,88059,1780,dry,1,1,2001-2005,1,0.875663,3.002394,4.583,0.280767,,0.030024,0.033609,0.049002,2.732178,152.644871,0.074798,-0.78266
30522,26903,88059,1780,dry,1,1,2006-2010,5,11.614488,1.68242,5.78652,0.609275,0.447651,0.016824,0.033609,0.056804,1.529763,102.980917,0.053772,-0.138659
44782,26937,88059,1780,dry,1,1,2006-2010,5,0.764345,-49.264782,-58.73712,1.095803,1.462453,-0.492648,0.041997,0.051829,-44.395729,102.980917,0.050579,1.237572
64359,19328,88059,1780,dry,1,1,2006-2010,5,0.229537,-115.516686,-116.8208,1.623259,3.008719,-1.155167,0.330144,0.220907,-104.006161,102.980917,0.232078,2.03536
66021,19848,88059,1780,dry,1,1,2006-2010,5,24.310637,-132.864929,-164.454,2.202782,3.085269,-1.328649,0.090889,0.094863,-119.510456,102.980917,0.09122,2.995767
67292,19666,88059,1780,dry,1,1,2006-2010,5,2.568857,-193.123533,-226.4438,3.325821,5.942312,-1.931235,0.086775,0.106928,-173.81118,102.980917,0.108169,3.786821
67509,19814,88059,1780,dry,1,1,2006-2010,5,4.507233,-109.315431,-119.8982,1.486299,2.227724,-1.093154,0.063073,0.071075,-98.57203,102.980917,0.068743,1.095914
69527,19478,88059,1780,dry,1,1,2006-2010,5,,-151.495484,-165.818,2.18171,2.630551,-1.514955,0.102118,0.103177,-136.36915,102.980917,0.114383,3.420447
69640,9700,88059,1780,dry,1,1,2006-2010,5,43.062431,-403.189292,-378.8098,7.63471,10.000249,-4.031893,0.158882,0.195356,-363.700557,102.980917,0.186069,9.087291
72747,19813,88059,1780,dry,1,1,2006-2010,5,3.08247,-144.965569,-164.9644,1.136848,1.329478,-1.449656,0.036802,0.04749,-130.496143,102.980917,0.046244,0.86768
75566,5018,88059,1780,dry,1,1,2006-2010,5,8.055331,-126.973157,-77.8602,2.846139,4.954801,-1.269732,2.277372,2.980236,-115.357607,102.980917,2.992906,0.40415
76790,9723,88059,1780,dry,1,1,2006-2010,5,,-641.734922,-592.5392,8.951271,10.062745,-6.417349,0.177204,0.239144,-579.820515,102.980917,0.225525,11.952265
77108,5011,88059,1780,dry,1,1,2006-2010,5,,-350.703618,-299.445,5.604951,7.441139,-3.507036,0.233541,0.311646,-317.481474,102.980917,0.304331,6.377313
77990,5019,88059,1780,dry,1,1,2006-2010,5,47.439167,-53.014378,-18.932,6.197526,4.313115,-0.530144,0.393154,0.667047,-48.494962,102.980917,0.669944,-5.624161
78540,9629,88059,1780,dry,1,1,2006-2010,5,8.162493,-147.425416,-152.1814,1.213374,1.056783,-1.474254,0.347466,0.275252,-132.880419,102.980917,0.283523,0.107116
79510,4977,88059,1780,dry,1,1,2006-2010,5,39.118106,-519.67375,-557.5748,8.504607,15.669326,-5.196737,0.75463,0.523587,-467.534012,102.980917,0.545743,11.254494
80035,9606,88059,1780,dry,1,1,2006-2010,5,,-572.96026,-614.74,8.478219,10.493022,-5.729603,0.37254,0.330537,-516.007282,102.980917,0.357779,14.241489
80276,9710,88059,1780,dry,1,1,2006-2010,5,6.516997,-572.063952,-695.632,6.54202,17.043667,-5.72064,0.30566,0.443021,-514.833854,102.980917,0.419177,7.127094
87680,1804,88059,1780,dry,1,1,2006-2010,5,19.39949,-7327.683167,-7936.54,29.4568,36.912082,-73.276832,4.374114,5.647704,-6598.592787,102.980917,5.619622,28.958992
47462,19829,88059,1780,dry,2,0,2006-2010,4,0.845489,-73.458284,-64.99375,0.978162,1.296418,-0.734583,0.060926,0.07434,-66.454013,104.334264,0.072003,0.926364
47821,19857,88059,1780,dry,2,0,2006-2010,5,0.530056,-4.248008,-2.4482,0.126056,0.259487,-0.04248,2.278684,2.981517,-3.869416,102.980917,2.994214,0.071963
30522,26903,88059,1780,pre_monsoon,1,1,2006-2010,5,0.708557,9.757088,14.06794,0.890142,11.123384,0.097571,0.033609,0.053542,8.87895,319.635551,0.059488,0.095447
44782,26937,88059,1780,pre_monsoon,1,1,2006-2010,5,1.773928,114.74438,57.26602,1.724392,,1.147444,0.041997,0.062501,104.417385,319.635551,0.097014,1.831579
64359,19328,88059,1780,pre_monsoon,1,1,2006-2010,5,3.767219,131.877647,114.0984,2.683941,,1.318776,0.330144,0.244711,120.008658,319.635551,1.216892,3.475224
66021,19848,88059,1780,pre_monsoon,1,1,2006-2010,5,3.970245,261.02589,139.8552,3.109129,,2.610259,0.090889,0.094697,237.53356,319.635551,0.139672,3.248223
67292,19666,88059,1780,pre_monsoon,1,1,2006-2010,5,6.050661,370.21435,223.6726,4.766787,1.23526,3.702144,0.086775,0.097077,336.895059,319.635551,0.323853,4.906395
67509,19814,88059,1780,pre_monsoon,1,1,2006-2010,5,3.543355,241.525288,165.5382,2.821155,1.740035,2.415253,0.063073,0.067843,219.788012,319.635551,0.115119,2.830693
69527,19478,88059,1780,pre_monsoon,1,1,2006-2010,5,3.831248,180.06498,167.0546,3.057128,33.334022,1.80065,0.102118,0.089032,163.859132,319.635551,0.413392,3.102646
69640,9700,88059,1780,pre_monsoon,1,1,2006-2010,5,0.106098,-50.640125,-30.5006,1.079419,18.96461,-0.506401,0.158882,0.212715,-46.082514,319.635551,0.258669,-1.443925
72747,19813,88059,1780,pre_monsoon,1,1,2006-2010,5,5.819252,187.914975,132.5598,3.496682,28.15045,1.87915,0.036802,0.031013,171.002628,319.635551,0.044054,3.465453
75566,5018,88059,1780,pre_monsoon,1,1,2006-2010,5,6.032622,240.590127,54.9954,4.302186,73.38838,2.405901,2.277372,1.809931,218.937015,319.635551,1.991056,2.854063
76790,9723,88059,1780,pre_monsoon,1,1,2006-2010,5,4.878467,363.71416,196.0886,3.961181,66.665978,3.637142,0.177204,0.246542,330.979885,319.635551,0.385018,3.913563
77108,5011,88059,1780,pre_monsoon,1,1,2006-2010,5,5.422909,353.150974,202.1702,3.194981,,3.53151,0.233541,0.197181,321.367386,319.635551,0.272792,3.317367
77990,5019,88059,1780,pre_monsoon,1,1,2006-2010,5,7.217771,463.204262,243.194,4.530188,25.415537,4.632043,0.393154,0.518846,421.515878,319.635551,0.487614,4.103705
78540,9629,88059,1780,pre_monsoon,1,1,2006-2010,5,17.067519,203.995709,125.7498,8.580081,63.8904,2.039957,0.347466,0.251857,185.636095,319.635551,0.530724,4.392953
79510,4977,88059,1780,pre_monsoon,1,1,2006-2010,5,13.166861,290.012029,192.149,4.670553,0.855972,2.90012,0.75463,0.536189,263.910947,319.635551,2.695149,6.116607
80035,9606,88059,1780,pre_monsoon,1,1,2006-2010,5,11.874114,276.919907,254.846,6.263244,,2.769199,0.37254,0.338103,251.997115,319.635551,1.271108,8.334695
80276,9710,88059,1780,pre_monsoon,1,1,2006-2010,5,5.986971,515.027983,252.992,4.720854,,5.15028,0.30566,0.418313,468.675465,319.635551,0.373088,4.861679
87680,1804,88059,1780,pre_monsoon,1,1,2006-2010,5,37.495766,2705.25644,1925.18,35.568664,,27.052564,4.374114,3.787432,2461.78336,319.635551,5.852789,40.003196
47462,19829,88059,1780,pre_monsoon,2,0,2006-2010,5,0.622327,54.693326,26.55,0.490985,,0.546933,0.060926,0.072238,49.770927,319.635551,0.119079,0.505061
47821,19857,88059,1780,pre_monsoon,2,0,2006-2010,5,0.108593,6.782327,2.5784,0.08831,0.340111,0.067823,2.278684,1.811404,6.171918,319.635551,1.993113,0.085374
30522,26903,88059,1780,monsoon,1,1,2006-2010,5,0.428405,0.454903,12.25166,0.446949,5.693639,0.004549,0.033609,0.06801,0.418511,3687.443877,2.187477,0.2099
44782,26937,88059,1780,monsoon,1,1,2006-2010,5,1.474084,3.580441,100.8631,1.350268,,0.035804,0.041997,0.050116,3.294006,3687.443877,1.931085,1.64292
64359,19328,88059,1780,monsoon,1,1,2006-2010,5,3.567454,5.857331,141.977,3.224858,,0.058573,0.330144,0.170897,5.388745,3687.443877,6.31829,4.018161
66021,19848,88059,1780,monsoon,1,1,2006-2010,5,2.913379,3.29853,127.906,1.763344,32.718459,0.032985,0.090889,0.111444,3.034648,3687.443877,3.978561,1.804013
67292,19666,88059,1780,monsoon,1,1,2006-2010,5,3.475502,6.531366,185.2308,2.550792,0.213747,0.065314,0.086775,0.078054,6.008856,3687.443877,3.03206,3.087667
67509,19814,88059,1780,monsoon,1,1,2006-2010,5,1.585419,3.071271,85.5488,1.248816,2.572967,0.030713,0.063073,0.069297,2.825569,3687.443877,2.519358,1.296844
69527,19478,88059,1780,monsoon,1,1,2006-2010,5,5.112698,7.908873,211.3566,5.520504,74.839263,0.079089,0.102118,0.088554,7.276163,3687.443877,3.493661,2.270127
69640,9700,88059,1780,monsoon,1,1,2006-2010,5,1.303086,-1.052651,6.6038,2.330469,31.390301,-0.010527,0.158882,0.23429,-0.968439,3687.443877,7.989338,-1.315719
72747,19813,88059,1780,monsoon,1,1,2006-2010,5,9.434088,11.878788,383.174,6.63529,1.518182,0.118788,0.036802,0.048197,10.928485,3687.443877,1.699988,8.830013
75566,5018,88059,1780,monsoon,1,1,2006-2010,5,0.50024,0.575697,8.1806,0.656962,15.817707,0.005757,2.277372,4.072226,0.529641,3687.443877,140.58102,-0.162813
76790,9723,88059,1780,monsoon,1,1,2006-2010,5,14.114457,26.118364,892.33,12.582131,,0.261184,0.177204,0.343551,24.028895,3687.443877,11.128525,16.304132
77108,5011,88059,1780,monsoon,1,1,2006-2010,5,7.070768,8.884511,407.222,4.931845,,0.088845,0.233541,0.31505,8.17375,3687.443877,11.127042,6.726458
77990,5019,88059,1780,monsoon,1,1,2006-2010,5,1.101236,2.023549,44.298,0.722254,3.505169,0.020235,0.393154,0.836896,1.861665,3687.443877,27.756437,0.579332
78540,9629,88059,1780,monsoon,1,1,2006-2010,5,4.430101,0.471898,46.7686,2.908022,66.732014,0.004719,0.347466,0.296682,0.434147,3687.443877,11.368984,0.342307
79510,4977,88059,1780,monsoon,1,1,2006-2010,5,14.998451,36.342383,1087.362,13.692221,,0.363424,0.75463,0.403942,33.434993,3687.443877,14.357133,16.847742
80035,9606,88059,1780,monsoon,1,1,2006-2010,5,9.481937,14.111405,330.914,7.011036,3.11019,0.141114,0.37254,0.278602,12.982493,3687.443877,10.016417,8.321581
80276,9710,88059,1780,monsoon,1,1,2006-2010,5,4.295552,6.344736,-64.05,5.782297,96.88981,0.063447,0.30566,0.560657,5.837157,3687.443877,18.304023,-2.272635
87680,1804,88059,1780,monsoon,1,1,2006-2010,5,28.197695,71.858772,1782.18,26.153408,,0.718588,4.374114,6.065834,66.11007,3687.443877,216.417452,30.867024
47462,19829,88059,1780,monsoon,2,0,2006-2010,5,0.604599,1.128009,34.6498,0.437036,,0.01128,0.060926,0.068476,1.037768,3687.443877,2.531725,0.547391
47821,19857,88059,1780,monsoon,2,0,2006-2010,5,0.066237,0.11763,3.518,0.051496,0.144222,0.001176,2.278684,4.073912,0.108219,3687.443877,140.641377,0.055556
30522,26903,88059,1780,winter,1,1,2006-2010,5,0.845854,-3.315279,-4.17378,0.137515,0.154416,-0.033153,0.033609,0.051318,-3.050057,544.182052,0.25612,-0.242812
44782,26937,88059,1780,winter,1,1,2006-2010,5,,-27.012313,-103.6274,1.006134,1.450601,-0.270123,0.041997,0.068137,-24.851328,544.182052,0.335149,1.448179
64359,19328,88059,1780,winter,1,1,2006-2010,5,1.683142,-44.142143,-130.9874,1.051025,1.531264,-0.441421,0.330144,0.185252,-40.610772,544.182052,1.055288,2.521122
66021,19848,88059,1780,winter,1,1,2006-2010,5,10.900564,-39.295698,-128.9642,2.647981,2.094153,-0.392957,0.090889,0.079784,-36.152042,544.182052,0.418463,12.065153
67292,19666,88059,1780,winter,1,1,2006-2010,5,,-61.522768,-241.3646,2.607734,3.161539,-0.615228,0.086775,0.080654,-56.600946,544.182052,0.462027,4.263367
67509,19814,88059,1780,winter,1,1,2006-2010,5,0.038913,-35.954587,-118.0686,0.936256,1.298419,-0.359546,0.063073,0.052313,-33.07822,544.182052,0.282363,1.256296
69527,19478,88059,1780,winter,1,1,2006-2010,5,,-58.362093,-196.1126,1.674128,2.339568,-0.583621,0.102118,0.098885,-53.693126,544.182052,0.594211,2.179966
69640,9700,88059,1780,winter,1,1,2006-2010,5,51.325054,62.393532,292.2238,3.806887,1.924254,0.623935,0.158882,0.162281,57.402049,544.182052,0.845458,-7.80275
72747,19813,88059,1780,winter,1,1,2006-2010,5,13.743338,-48.130415,-184.0,2.708529,3.385822,-0.481304,0.036802,0.043597,-44.279982,544.182052,0.226618,2.849246
75566,5018,88059,1780,winter,1,1,2006-2010,5,5.829411,-37.737486,-67.8732,0.826491,1.999759,-0.377375,2.277372,4.135767,-34.718487,544.182052,20.232513,-0.562951
76790,9723,88059,1780,winter,1,1,2006-2010,5,54.936322,-20.623646,-189.776,10.607583,26.636137,-0.206236,0.177204,0.210172,-18.973754,544.182052,1.075213,-64.713061
77108,5011,88059,1780,winter,1,1,2006-2010,5,28.680128,-76.285057,-302.002,5.710737,4.319637,-0.762851,0.233541,0.304234,-70.182252,544.182052,1.564143,28.775109
77990,5019,88059,1780,winter,1,1,2006-2010,5,15.545173,-79.387563,-214.022,3.051086,3.850629,-0.793876,0.393154,0.797644,-73.036558,544.182052,3.900396,8.171375
78540,9629,88059,1780,winter,1,1,2006-2010,5,28.019427,-85.250111,-330.1646,6.312172,4.291507,-0.852501,0.347466,0.301818,-78.430102,544.182052,1.688968,29.265937
79510,4977,88059,1780,winter,1,1,2006-2010,5,,-185.885384,-639.886,4.915982,5.378277,-1.858854,0.75463,0.446916,-171.014553,544.182052,2.551951,5.529638
80035,9606,88059,1780,winter,1,1,2006-2010,5,,-205.68013,-736.376,7.221588,8.558071,-2.056801,0.37254,0.320785,-189.22572,544.182052,1.879857,8.460602
80276,9710,88059,1780,winter,1,1,2006-2010,5,43.177192,-67.176503,4.294,7.344002,2.187254,-0.671765,0.30566,0.403193,-61.802383,544.182052,2.014382,5.962139
87680,1804,88059,1780,winter,1,1,2006-2010,5,0.244052,-1604.610918,-4969.76,36.657508,53.447046,-16.046109,4.374114,6.646847,-1476.242045,544.182052,33.195564,56.8133
47462,19829,88059,1780,winter,2,0,2006-2010,5,3.935196,-6.017331,-21.036,0.71576,0.38956,-0.060173,0.060926,0.063417,-5.535944,544.182052,0.329677,3.948662
47821,19857,88059,1780,winter,2,0,2006-2010,5,0.652419,0.390313,-0.1972,0.060901,0.172187,0.003903,2.278684,4.137626,0.359088,544.182052,20.241936,-0.188516
30522,26903,88059,1780,dry,1,1,2011-2015,5,,-42.264087,-62.87378,0.5344,0.607101,-0.422641,0.033609,0.044403,-38.123986,147.221243,0.0626,0.603712
44782,26937,88059,1780,dry,1,1,2011-2015,5,9.036314,-30.576043,-43.49966,0.360602,0.612653,-0.30576,0.041997,0.0435,-27.500496,147.221243,0.062064,0.381838
64359,19328,88059,1780,dry,1,1,2011-2015,5,0.637206,-162.926958,-232.7084,2.149758,2.771886,-1.62927,0.330144,0.297817,-146.906947,147.221243,0.452837,2.635739
66021,19848,88059,1780,dry,1,1,2011-2015,5,6.778725,-146.61984,-213.3334,4.171944,4.405402,-1.466198,0.090889,0.094953,-131.993304,147.221243,0.138495,5.997316
67292,19666,88059,1780,dry,1,1,2011-2015,5,10.673339,-154.388312,-244.7288,4.303238,3.561987,-1.543883,0.086775,0.094256,-139.374231,147.221243,0.141465,6.110803
67509,19814,88059,1780,dry,1,1,2011-2015,5,0.041652,-161.705999,-216.3264,2.241749,3.132513,-1.61706,0.063073,0.071207,-146.056235,147.221243,0.103329,2.910697
69527,19478,88059,1780,dry,1,1,2011-2015,5,,-224.290947,-316.4408,2.639377,3.570634,-2.242909,0.102118,0.101074,-202.558807,147.221243,0.144445,3.170565
69640,9700,88059,1780,dry,1,1,2011-2015,5,,-94.807695,-137.095,1.006848,1.259174,-0.948077,0.158882,0.178698,-85.586835,147.221243,0.254601,0.947991
72747,19813,88059,1780,dry,1,1,2011-2015,5,0.687304,-234.367999,-373.3722,3.760228,5.004537,-2.34368,0.036802,0.042524,-211.47811,147.221243,0.059655,4.703629
75566,5018,88059,1780,dry,1,1,2011-2015,5,67.513979,39.287326,41.438,0.927956,0.8979,0.392873,2.277372,2.233133,35.537665,147.221243,3.115551,-0.815107
76790,9723,88059,1780,dry,1,1,2011-2015,5,,-492.951211,-731.3712,9.639512,25.363661,-4.929512,0.177204,0.212975,-444.92138,147.221243,0.302244,-0.649907
77108,5011,88059,1780,dry,1,1,2011-2015,5,12.555331,-194.410374,-311.418,4.944004,3.798438,-1.944104,0.233541,0.268919,-176.222655,147.221243,0.375365,5.950033
77990,5019,88059,1780,dry,1,1,2011-2015,5,4.290683,-403.830835,-556.418,3.66209,3.754614,-4.038308,0.393154,0.448135,-366.209753,147.221243,0.620622,4.201593
78540,9629,88059,1780,dry,1,1,2011-2015,5,13.563893,-206.323715,-343.2208,6.713426,4.479604,-2.063237,0.347466,0.321821,-187.113515,147.221243,0.480761,9.590719
79510,4977,88059,1780,dry,1,1,2011-2015,5,,-752.920964,-1080.3066,9.281366,10.039145,-7.52921,0.75463,0.745721,-679.008597,147.221243,1.138663,11.084402
80035,9606,88059,1780,dry,1,1,2011-2015,5,,-632.533462,-980.222,6.407684,6.732371,-6.325335,0.37254,0.41037,-573.072046,147.221243,0.594923,6.956379
80276,9710,88059,1780,dry,1,1,2011-2015,5,23.241278,-503.843369,-842.254,11.924391,10.007122,-5.038434,0.30566,0.356698,-456.525912,147.221243,0.503425,15.33649
87680,1804,88059,1780,dry,1,1,2011-2015,5,29.574007,-3204.498467,-4273.36,24.933889,38.623704,-32.044985,4.374114,4.634124,-2901.580253,147.221243,6.525852,20.594341
47462,19829,88059,1780,dry,2,0,2011-2015,5,0.877822,-10.127585,-17.7438,0.310543,0.247689,-0.101276,0.060926,0.06727,-9.128525,147.221243,0.097206,0.342412
47821,19857,88059,1780,dry,2,0,2011-2015,5,1.896058,-1.702371,-4.0348,0.086996,0.490458,-0.017024,2.278684,2.234081,-1.530585,147.221243,3.116791,-0.053646
30522,26903,88059,1780,pre_monsoon,1,1,2011-2015,5,1.054839,53.843723,33.70108,0.585488,3.461612,0.538437,0.033609,0.048509,48.997788,659.392324,0.156855,4.319233
44782,26937,88059,1780,pre_monsoon,1,1,2011-2015,5,1.712599,135.128433,85.03156,1.384927,,1.351284,0.041997,0.036709,122.966874,659.392324,0.166566,5.567822
64359,19328,88059,1780,pre_monsoon,1,1,2011-2015,5,1.729166,117.806553,82.7868,1.280015,,1.178066,0.330144,0.260447,107.203963,659.392324,2.329386,7.451167
66021,19848,88059,1780,pre_monsoon,1,1,2011-2015,5,3.396958,199.20004,180.6014,2.834136,2.778788,1.992,0.090889,0.094102,181.272037,659.392324,0.319003,-0.786622
67292,19666,88059,1780,pre_monsoon,1,1,2011-2015,5,5.852361,373.3644,299.2416,4.416852,,3.733644,0.086775,0.105271,339.761604,659.392324,0.633959,24.168243
67509,19814,88059,1780,pre_monsoon,1,1,2011-2015,5,2.873337,180.867146,148.5566,2.456791,3.208135,1.808671,0.063073,0.067347,164.589103,659.392324,0.221202,-1.774394
69527,19478,88059,1780,pre_monsoon,1,1,2011-2015,5,3.043291,40.44599,196.9174,1.932786,2.098755,0.40446,0.102118,0.092445,36.805851,659.392324,0.792442,-0.844932
69640,9700,88059,1780,pre_monsoon,1,1,2011-2015,5,,-212.132231,-263.7606,3.160594,70.640173,-2.121322,0.158882,0.180747,-193.040331,659.392324,0.583164,-22.164697
72747,19813,88059,1780,pre_monsoon,1,1,2011-2015,5,4.071921,221.658837,231.1296,2.994508,,2.216588,0.036802,0.038436,201.709541,659.392324,0.121154,18.007209
75566,5018,88059,1780,pre_monsoon,1,1,2011-2015,5,1.225076,75.329994,68.598,0.944068,0.119951,0.7533,2.277372,2.00847,68.550295,659.392324,8.760558,0.876153
76790,9723,88059,1780,pre_monsoon,1,1,2011-2015,5,5.756538,194.396326,243.6692,3.583868,8.877439,1.943963,0.177204,0.238133,176.900657,659.392324,0.804817,19.760682
77108,5011,88059,1780,pre_monsoon,1,1,2011-2015,5,9.414219,184.792078,294.61,4.151198,11.171782,1.847921,0.233541,0.240251,168.160791,659.392324,0.773846,28.320433
77990,5019,88059,1780,pre_monsoon,1,1,2011-2015,5,2.704006,119.464316,55.57,1.032063,1.002412,1.194643,0.393154,0.417598,108.712527,659.392324,1.644904,1.140661
78540,9629,88059,1780,pre_monsoon,1,1,2011-2015,5,7.320559,265.707797,410.899,7.364727,19.703853,2.657078,0.347466,0.257469,241.794095,659.392324,1.224518,-19.777171
79510,4977,88059,1780,pre_monsoon,1,1,2011-2015,5,3.686689,88.93721,89.2622,3.186277,12.929009,0.889372,0.75463,0.643145,80.932861,659.392324,5.835727,-10.2934
80035,9606,88059,1780,pre_monsoon,1,1,2011-2015,5,12.880203,-162.702118,445.416,7.104784,12.689312,-1.627021,0.37254,0.407639,-148.058928,659.392324,2.629877,-22.813199
80276,9710,88059,1780,pre_monsoon,1,1,2011-2015,5,19.987604,1629.487303,1027.604,15.969918,,16.294873,0.30566,0.397146,1482.833445,659.392324,1.365963,66.409968
87680,1804,88059,1780,pre_monsoon,1,1,2011-2015,5,54.646237,510.150322,3422.02,35.127971,52.238967,5.101503,4.374114,3.828965,464.236793,659.392324,15.284785,-1.62607
47462,19829,88059,1780,pre_monsoon,2,0,2011-2015,5,1.471851,15.894654,9.5082,0.436525,2.739752,0.158947,0.060926,0.061908,14.464135,659.392324,0.221133,4.113948
