source_gww_id,source_gdw_id,target_gww_id,target_gdw_id,year,season,hops,direct,source_delta_storage_mcm,source_full_runoff_mcm,target_full_runoff_mcm,pair_impact_ratio,pair_impact_pct_of_target_runoff,pair_impact_days,runoff_coverage_pct,area_coverage_pct,activity_share_pct,drawdown_share_pct,fill_share_pct,signed_storage_change_share_pct
48235,37016,82838,4677,2018,winter,2,0,41.426,51.453186,1278.674941,0.032398,3.23976,2.980579,4.023946,1.663583,0.276453,,100.0,-0.27799
83834,37006,82838,4677,2018,winter,2,0,-4094.48,691.294262,1278.674941,-3.202127,-320.212735,-294.595716,54.063331,21.152815,27.324211,27.399959,,27.476128
88178,1643,82838,4677,2019,dry,1,1,62.7,1142.454382,1967.385422,0.03187,3.186971,2.868274,58.069678,26.352621,0.287617,,0.288222,0.28883
48235,37016,82838,4677,2019,dry,2,0,21691.36,117.912572,1967.385422,11.025476,1102.547562,992.292806,5.993364,1.663583,99.50229,,99.711778,99.922149
83834,37006,82838,4677,2019,dry,2,0,-45.8,768.359474,1967.385422,-0.02328,-2.327963,-2.095166,39.054852,21.152815,0.210093,100.0,,-0.21098
88178,1643,82838,4677,2019,pre_monsoon,1,1,-1979.5,3373.908883,3629.555045,-0.545384,-54.538366,-49.629913,92.956543,26.352621,96.852667,97.483214,,98.122025
48235,37016,82838,4677,2019,pre_monsoon,2,0,-51.106,162.06904,3629.555045,-0.014081,-1.408051,-1.281327,4.465259,1.663583,2.500506,2.516786,,2.533278
83834,37006,82838,4677,2019,pre_monsoon,2,0,13.22,3149.706988,3629.555045,0.003642,0.364232,0.331451,86.779425,21.152815,0.646826,,100.0,-0.655303
88178,1643,82838,4677,2019,monsoon,1,1,9135.3,3106.300174,4033.918304,2.264622,226.462197,208.345221,77.004539,26.352621,64.41288,,64.41288,64.41288
48235,37016,82838,4677,2019,monsoon,2,0,8.142,138.662635,4033.918304,0.002018,0.201838,0.185691,3.437418,1.663583,0.057409,,0.057409,0.057409
83834,37006,82838,4677,2019,monsoon,2,0,5038.97,2757.568489,4033.918304,1.24915,124.915024,114.921822,68.359552,21.152815,35.529711,,35.529711,35.529711
88178,1643,82838,4677,2019,winter,1,1,-9833.9,628.586776,920.923998,-10.678297,-1067.829704,-982.403327,68.256097,26.352621,47.838999,47.838999,,47.838999
48235,37016,82838,4677,2019,winter,2,0,-7696.861,46.58108,920.923998,-8.357759,-835.775918,-768.913845,5.058081,1.663583,37.44294,37.44294,,37.44294
83834,37006,82838,4677,2019,winter,2,0,-3025.48,501.488208,920.923998,-3.285266,-328.526567,-302.244442,54.454896,21.152815,14.718061,14.718061,,14.718061
88178,1643,82838,4677,2020,dry,1,1,-7036.4,1207.154094,2018.293146,-3.486312,-348.631219,-317.254409,59.810642,26.352621,39.823386,100.0,,-195.661272
48235,37016,82838,4677,2020,dry,2,0,7538.705,158.932165,2018.293146,3.735188,373.518833,339.902138,7.874583,1.663583,42.666244,,70.901702,209.628874
83834,37006,82838,4677,2020,dry,2,0,3093.91,832.713188,2018.293146,1.532934,153.293391,139.496986,41.258287,21.152815,17.510371,,29.098298,86.032398
88178,1643,82838,4677,2020,pre_monsoon,1,1,2882.9,3397.3369,3784.631466,0.761739,76.173863,69.318216,89.76665,26.352621,81.929569,,100.0,128.297329
48235,37016,82838,4677,2020,pre_monsoon,2,0,-69.794,145.031418,3784.631466,-0.018441,-1.844143,-1.67817,3.832115,1.663583,1.983486,10.976419,,-3.106033
83834,37006,82838,4677,2020,pre_monsoon,2,0,-566.06,3163.365227,3784.631466,-0.149568,-14.956806,-13.610694,83.584498,21.152815,16.086944,89.023581,,-25.191296
88178,1643,82838,4677,2020,monsoon,1,1,8961.1,2211.09138,3512.681451,2.551071,255.107106,234.698538,62.945969,26.352621,98.642891,,99.776477,100.93642
48235,37016,82838,4677,2020,monsoon,2,0,20.075,174.716356,3512.681451,0.005715,0.571501,0.525781,4.973874,1.663583,0.220984,,0.223523,0.226122
83834,37006,82838,4677,2020,monsoon,2,0,-103.21,1755.852268,3512.681451,-0.029382,-2.938211,-2.703154,49.986094,21.152815,1.136125,100.0,,-1.162541
88178,1643,82838,4677,2020,winter,1,1,-12143.1,437.278833,616.227626,-19.705543,-1970.554304,-1812.90996,70.960602,26.352621,96.116986,99.983722,,104.174611
48235,37016,82838,4677,2020,winter,2,0,-1.977,28.843274,616.227626,-0.003208,-0.320823,-0.295157,4.68062,1.663583,0.015649,0.016278,,0.016961
83834,37006,82838,4677,2020,winter,2,0,488.59,350.886976,616.227626,0.792873,79.28726,72.944279,56.94113,21.152815,3.867365,,100.0,-4.191572
88178,1643,82838,4677,2021,dry,1,1,-828.2,565.156505,803.95183,-1.030161,-103.016122,-92.71451,70.297309,26.352621,94.712478,99.438572,,104.661096
48235,37016,82838,4677,2021,dry,2,0,-4.676,58.596519,803.95183,-0.005816,-0.581627,-0.523464,7.288561,1.663583,0.534745,0.561428,,0.590914
83834,37006,82838,4677,2021,dry,2,0,41.56,472.599455,803.95183,0.051695,5.169464,4.652518,58.784549,21.152815,4.752778,,100.0,-5.252011
88178,1643,82838,4677,2021,pre_monsoon,1,1,1234.0,2194.48701,2327.140407,0.530265,53.026452,48.254072,94.299725,26.352621,89.202777,,100.0,113.770992
48235,37016,82838,4677,2021,pre_monsoon,2,0,-7.545,92.907052,2327.140407,-0.003242,-0.324218,-0.295038,3.992327,1.663583,0.545409,5.051384,,-0.695626
83834,37006,82838,4677,2021,pre_monsoon,2,0,-141.82,2061.306404,2327.140407,-0.060942,-6.094175,-5.545699,88.576796,21.152815,10.251814,94.948616,,-13.075366
88178,1643,82838,4677,2021,monsoon,1,1,3303.9,2808.950169,4910.093473,0.672879,67.287925,61.904891,57.207672,26.352621,84.952598,,90.109968,95.934006
48235,37016,82838,4677,2021,monsoon,2,0,-222.59,212.149796,4910.093473,-0.045333,-4.533315,-4.17065,4.320688,1.663583,5.723417,100.0,,-6.463256
83834,37006,82838,4677,2021,monsoon,2,0,362.62,2289.249211,4910.093473,0.073852,7.385195,6.79438,46.623333,21.152815,9.323984,,9.890032,10.52925
88178,1643,82838,4677,2021,winter,1,1,-3500.2,653.830907,1037.746496,-3.372885,-337.28854,-310.305456,63.004877,26.352621,36.826096,100.0,,-139.769107
48235,37016,82838,4677,2021,winter,2,0,101.543,41.90789,1037.746496,0.09785,9.784952,9.002156,4.038355,1.663583,1.068348,,1.691123,4.05479
83834,37006,82838,4677,2021,winter,2,0,5902.93,521.31353,1037.746496,5.68822,568.821964,523.316207,50.235152,21.152815,62.105556,,98.308877,235.714317
88178,1643,82838,4677,2022,dry,1,1,4641.8,1019.492866,1602.677158,2.896279,289.627888,260.665099,63.611867,26.352621,46.99805,,46.99805,46.99805
48235,37016,82838,4677,2022,dry,2,0,100.72,88.193221,1602.677158,0.062845,6.284485,5.656036,5.502869,1.663583,1.019786,,1.019786,1.019786
83834,37006,82838,4677,2022,dry,2,0,5134.06,810.916524,1602.677158,3.203427,320.342745,288.30847,50.597622,21.152815,51.982164,,51.982164,51.982164
88178,1643,82838,4677,2022,pre_monsoon,1,1,-2080.4,1883.365633,2216.311827,-0.938677,-93.867658,-85.419569,84.977466,26.352621,69.195359,69.195359,,69.195359
48235,37016,82838,4677,2022,pre_monsoon,2,0,-2.74,37.181365,2216.311827,-0.001236,-0.123629,-0.112502,1.677623,1.663583,0.091134,0.091134,,0.091134
83834,37006,82838,4677,2022,pre_monsoon,2,0,-923.42,1814.082415,2216.311827,-0.416647,-41.664715,-37.91489,81.851407,21.152815,30.713506,30.713506,,30.713506
88178,1643,82838,4677,2022,monsoon,1,1,19169.2,3874.357731,5827.553006,3.289408,328.940809,302.625544,66.48344,26.352621,98.016753,,98.848728,99.694948
48235,37016,82838,4677,2022,monsoon,2,0,-164.605,252.54779,5827.553006,-0.028246,-2.824599,-2.598631,4.333685,1.663583,0.841665,100.0,,-0.856076
83834,37006,82838,4677,2022,monsoon,2,0,223.26,3073.034611,5827.553006,0.038311,3.831111,3.524622,52.732847,21.152815,1.141582,,1.151272,1.161128
88178,1643,82838,4677,2022,winter,1,1,-10059.2,822.143392,1079.888127,-9.315039,-931.503899,-856.983587,76.132274,26.352621,92.508726,100.0,,108.811454
48235,37016,82838,4677,2022,winter,2,0,255.305,42.474602,1079.888127,0.236418,23.641801,21.750457,3.933241,1.663583,2.347895,,31.341726,-2.761662
83834,37006,82838,4677,2022,winter,2,0,559.28,690.638457,1079.888127,0.517905,51.79055,47.647306,63.95463,21.152815,5.143379,,68.658274,-6.049792
88178,1643,82838,4677,2023,dry,1,1,-954.0,806.885904,954.197436,-0.999793,-99.979309,-89.981378,84.561735,26.352621,85.191502,100.0,,121.039877
48235,37016,82838,4677,2023,dry,2,0,163.93,86.664356,954.197436,0.171799,17.179883,15.461894,9.082434,1.663583,14.638829,,98.854248,-20.798812
83834,37006,82838,4677,2023,dry,2,0,1.9,651.632971,954.197436,0.001991,0.19912,0.179208,68.29121,21.152815,0.169669,,1.145752,-0.241065
88178,1643,82838,4677,2023,pre_monsoon,1,1,7868.0,2482.656508,2928.017529,2.687142,268.714238,244.529957,84.789674,26.352621,29.097257,,35.990623,47.164184
48235,37016,82838,4677,2023,pre_monsoon,2,0,13993.25,99.909129,2928.017529,4.779087,477.908683,434.896901,3.412177,1.663583,51.749515,,64.009377,83.881574
83834,37006,82838,4677,2023,pre_monsoon,2,0,-5179.1,2333.705825,2928.017529,-1.768808,-176.880772,-160.961502,79.702591,21.152815,19.153228,100.0,,-31.045758
88178,1643,82838,4677,2023,monsoon,1,1,-551.5,4614.034565,6802.896509,-0.081068,-8.106841,-7.458294,67.824559,26.352621,3.621956,3.77916,,3.95063
48235,37016,82838,4677,2023,monsoon,2,0,-14041.69,319.580582,6802.896509,-2.064075,-206.40752,-189.894919,4.697713,1.663583,92.218279,96.22084,,100.586613
83834,37006,82838,4677,2023,monsoon,2,0,633.39,3724.336712,6802.896509,0.093106,9.310593,8.565745,54.746338,21.152815,4.159765,,100.0,-4.537243
88178,1643,82838,4677,2023,winter,1,1,-8573.2,456.471471,653.755535,-13.11377,-1311.377042,-1206.466879,69.822961,26.352621,37.223489,37.944026,,38.693009
48235,37016,82838,4677,2023,winter,2,0,-14021.134,23.97266,653.755535,-21.44706,-2144.705972,-1973.129494,3.666915,1.663583,60.877563,62.055974,,63.280906
83834,37006,82838,4677,2023,winter,2,0,437.36,380.45425,653.755535,0.668996,66.899625,61.547655,58.195186,21.152815,1.898948,,100.0,-1.973916
88178,1643,82838,4677,2024,dry,1,1,-131.1,613.636364,845.381178,-0.155078,-15.507797,-14.112096,72.586944,26.352621,6.240818,6.608229,,7.021607
48235,37016,82838,4677,2024,dry,2,0,116.796,66.118099,845.381178,0.138158,13.81578,12.572359,7.821099,1.663583,5.559898,,100.0,-6.255497
83834,37006,82838,4677,2024,dry,2,0,-1852.79,494.457789,845.381178,-2.191662,-219.166223,-199.441263,58.48933,21.152815,88.199283,93.391771,,99.23389
88178,1643,82838,4677,2024,pre_monsoon,1,1,-5989.2,1923.459754,2032.324268,-2.946971,-294.697067,-268.174331,94.643349,26.352621,44.744999,97.715693,,-531.540351
48235,37016,82838,4677,2024,pre_monsoon,2,0,7255.973,51.623847,2032.324268,3.570283,357.028311,324.895763,2.540138,1.663583,54.208994,,100.0,643.966211
83834,37006,82838,4677,2024,pre_monsoon,2,0,-140.01,1844.392628,2032.324268,-0.068892,-6.889157,-6.269132,90.752871,21.152815,1.046007,2.284307,,-12.425861
88178,1643,82838,4677,2024,monsoon,1,1,6321.9,2454.229333,4864.63816,1.299562,129.956223,119.559725,50.450398,26.352621,87.967579,,89.401726,90.88341
48235,37016,82838,4677,2024,monsoon,2,0,-115.285,169.115258,4864.63816,-0.023699,-2.369858,-2.180269,3.47642,1.663583,1.604161,100.0,,-1.657333
83834,37006,82838,4677,2024,monsoon,2,0,749.44,1825.205155,4864.63816,0.154059,15.405873,14.173404,37.519854,21.152815,10.428261,,10.598274,10.773923
88178,1643,82838,4677,2024,winter,1,1,-2291.4,480.345531,701.93485,-3.264406,-326.440552,-300.325308,68.43164,26.352621,71.704687,100.0,,165.182494
48235,37016,82838,4677,2024,winter,2,0,120.397,27.087313,701.93485,0.171522,17.152162,15.779989,3.85895,1.663583,3.767578,,13.315203,-8.679182
83834,37006,82838,4677,2024,winter,2,0,783.81,389.299102,701.93485,1.116642,111.664209,102.731072,55.46086,21.152815,24.527734,,86.684797,-56.503313
88178,1643,82838,4677,2025,dry,1,1,-999.0,605.386988,753.192686,-1.326354,-132.635383,-119.371844,80.376111,26.352621,60.87629,61.247762,,61.623796
48235,37016,82838,4677,2025,dry,2,0,9.953,56.540893,753.192686,0.013214,1.321441,1.189297,7.50683,1.663583,0.606508,,100.0,-0.613956
83834,37006,82838,4677,2025,dry,2,0,-632.08,509.031614,753.192686,-0.839201,-83.920093,-75.528083,67.583186,21.152815,38.517202,38.752238,,38.990159
88178,1643,82838,4677,2025,pre_monsoon,1,1,3466.4,2050.942272,2219.838684,1.561555,156.155491,142.101497,92.391501,26.352621,85.555922,,85.555922,85.555922
48235,37016,82838,4677,2025,pre_monsoon,2,0,47.969,66.061653,2219.838684,0.021609,2.160923,1.96644,2.975966,1.663583,1.183946,,1.183946,1.183946
83834,37006,82838,4677,2025,pre_monsoon,2,0,537.25,1947.319791,2219.838684,0.242022,24.202209,22.02401,87.723482,21.152815,13.260131,,13.260131,13.260131
88178,1643,82838,4677,2025,monsoon,1,1,20369.5,5666.614477,13028.430289,1.563465,156.34654,143.838817,43.494223,26.352621,98.822777,,98.822777,98.822777
48235,37016,82838,4677,2025,monsoon,2,0,37.251,397.477305,13028.430289,0.002859,0.285921,0.263047,3.050846,1.663583,0.180723,,0.180723,0.180723
83834,37006,82838,4677,2025,monsoon,2,0,205.4,4349.730891,13028.430289,0.015766,1.576552,1.450428,33.386454,21.152815,0.9965,,0.9965,0.9965
88178,1643,82838,4677,2025,winter,1,1,221.9,673.647361,1291.25865,0.171848,17.184783,15.810001,52.169824,26.352621,4.944554,,100.0,-5.487188
48235,37016,82838,4677,2025,winter,2,0,-6.626,35.102694,1291.25865,-0.005131,-0.513143,-0.472091,2.718487,1.663583,0.147646,0.155326,,0.163849
83834,37006,82838,4677,2025,winter,2,0,-4259.24,557.633152,1291.25865,-3.298518,-329.851808,-303.463663,43.18524,21.152815,94.9078,99.844674,,105.323339
82918,6947,83646,4605,2001,dry,1,1,-2014.99,410.702927,571.545316,-3.525512,-352.551223,-317.2961,71.858331,85.753292,100.0,100.0,,100.0
82918,6947,83646,4605,2001,pre_monsoon,1,1,-393.24,5106.399287,5637.493344,-0.069754,-6.975441,-6.347651,90.579252,85.753292,100.0,100.0,,100.0
82918,6947,83646,4605,2001,monsoon,1,1,12.15,3900.516773,4976.502825,0.002441,0.244147,0.224616,78.378671,85.753292,100.0,,100.0,100.0
82918,6947,83646,4605,2001,winter,1,1,2048.65,717.616129,879.675267,2.328871,232.887075,214.256109,81.577391,85.753292,100.0,,100.0,100.0
82918,6947,83646,4605,2002,dry,1,1,-2879.29,608.144431,919.377076,-3.131784,-313.178355,-281.860519,66.147443,85.753292,100.0,100.0,,100.0
82918,6947,83646,4605,2002,pre_monsoon,1,1,3.91,7425.582742,7845.429609,0.000498,0.049838,0.045353,94.648517,85.753292,100.0,,100.0,100.0
82918,6947,83646,4605,2002,monsoon,1,1,-138.24,5452.955749,6421.179273,-0.021529,-2.152876,-1.980646,84.921406,85.753292,100.0,100.0,,100.0
82918,6947,83646,4605,2002,winter,1,1,0.0,912.501061,1065.336468,0.0,0.0,0.0,85.65379,85.753292,,,,
82918,6947,83646,4605,2003,dry,1,1,-642.71,819.896257,1772.078627,-0.362687,-36.268707,-32.641836,46.267487,85.753292,100.0,100.0,,100.0
82918,6947,83646,4605,2003,pre_monsoon,1,1,-117.96,8992.6291,10018.314591,-0.011774,-1.177444,-1.071474,89.761896,85.753292,100.0,100.0,,100.0
82918,6947,83646,4605,2003,monsoon,1,1,-29.45,8367.20448,9554.939223,-0.003082,-0.308218,-0.28356,87.569416,85.753292,100.0,100.0,,100.0
82918,6947,83646,4605,2003,winter,1,1,-125.48,748.139016,911.162744,-0.137714,-13.771415,-12.669702,82.108166,85.753292,100.0,100.0,,100.0
82918,6947,83646,4605,2004,dry,1,1,72.33,959.605567,1517.146593,0.047675,4.767502,4.338427,63.250682,85.753292,100.0,,100.0,100.0
82918,6947,83646,4605,2004,pre_monsoon,1,1,-14.05,6836.096712,7405.841297,-0.001897,-0.189715,-0.172641,92.306822,85.753292,100.0,100.0,,100.0
82918,6947,83646,4605,2004,monsoon,1,1,-16.03,3828.066835,4958.089613,-0.003233,-0.32331,-0.297445,77.208504,85.753292,100.0,100.0,,100.0
82918,6947,83646,4605,2004,winter,1,1,92.56,759.454817,965.262866,0.095891,9.589098,8.82197,78.678549,85.753292,100.0,,100.0,100.0
82918,6947,83646,4605,2005,dry,1,1,157.84,825.583488,2028.098694,0.077827,7.782659,7.004393,40.707264,85.753292,100.0,,100.0,100.0
82918,6947,83646,4605,2005,pre_monsoon,1,1,257.31,9062.777906,10421.870036,0.024689,2.468943,2.246738,86.95923,85.753292,100.0,,100.0,100.0
82918,6947,83646,4605,2005,monsoon,1,1,381.57,9782.333462,10408.588111,0.036659,3.665915,3.372642,93.983289,85.753292,100.0,,100.0,100.0
82918,6947,83646,4605,2005,winter,1,1,1527.55,746.408771,868.811529,1.758206,175.820641,161.75499,85.911472,85.753292,100.0,,100.0,100.0
82918,6947,83646,4605,2006,dry,1,1,-1318.6,847.776133,1507.535138,-0.874673,-87.467281,-78.720553,56.235912,85.753292,100.0,100.0,,100.0
82918,6947,83646,4605,2006,pre_monsoon,1,1,-104.56,8896.492951,9456.817883,-0.011057,-1.105657,-1.006148,94.07491,85.753292,100.0,100.0,,100.0
82918,6947,83646,4605,2006,monsoon,1,1,-7.63,7167.245015,9570.171228,-0.000797,-0.079727,-0.073349,74.891502,85.753292,100.0,100.0,,100.0
82918,6947,83646,4605,2006,winter,1,1,1279.48,1074.427669,1452.223959,0.881049,88.104868,81.056478,73.984984,85.753292,100.0,,100.0,100.0
82918,6947,83646,4605,2007,dry,1,1,-1234.17,874.780954,1914.32414,-0.644703,-64.470273,-58.023246,45.696595,85.753292,100.0,100.0,,100.0
82918,6947,83646,4605,2007,pre_monsoon,1,1,26.42,9629.516359,10480.553503,0.002521,0.252086,0.229398,91.879845,85.753292,100.0,,100.0,100.0
82918,6947,83646,4605,2007,monsoon,1,1,116.09,3707.869619,4310.788703,0.02693,2.693011,2.47757,86.013718,85.753292,100.0,,100.0,100.0
82918,6947,83646,4605,2007,winter,1,1,867.16,633.015514,751.525587,1.153866,115.386624,106.155694,84.230733,85.753292,100.0,,100.0,100.0
82918,6947,83646,4605,2008,dry,1,1,0.0,759.030767,1279.464483,0.0,0.0,0.0,59.324098,85.753292,,,,
82918,6947,83646,4605,2008,pre_monsoon,1,1,704.32,9060.669813,9928.078645,0.070942,7.094223,6.455743,91.263075,85.753292,100.0,,100.0,100.0
82918,6947,83646,4605,2008,monsoon,1,1,336.54,3671.069086,4988.037966,0.067469,6.746941,6.207186,73.597457,85.753292,100.0,,100.0,100.0
82918,6947,83646,4605,2008,winter,1,1,1947.87,956.542061,1200.580885,1.62244,162.243962,149.264445,79.673271,85.753292,100.0,,100.0,100.0
82918,6947,83646,4605,2009,dry,1,1,-1332.96,1124.90836,1919.362721,-0.694481,-69.448051,-62.503246,58.60843,85.753292,100.0,100.0,,100.0
82918,6947,83646,4605,2009,pre_monsoon,1,1,6.95,7437.999354,8058.642787,0.000862,0.086243,0.078481,92.298412,85.753292,100.0,,100.0,100.0
82918,6947,83646,4605,2009,monsoon,1,1,39.06,7812.566517,8611.008581,0.004536,0.453605,0.417317,90.727659,85.753292,100.0,,100.0,100.0
82918,6947,83646,4605,2009,winter,1,1,1818.9,764.013293,886.83756,2.050996,205.099568,188.691602,86.150308,85.753292,100.0,,100.0,100.0
82918,6947,83646,4605,2010,dry,1,1,-1828.5,866.932002,1353.248663,-1.351193,-135.119291,-121.607362,64.063023,85.753292,100.0,100.0,,100.0
82918,6947,83646,4605,2010,pre_monsoon,1,1,-26.15,6037.499826,6548.449301,-0.003993,-0.399331,-0.363391,92.197397,85.753292,100.0,100.0,,100.0
82918,6947,83646,4605,2010,monsoon,1,1,109.27,10899.920174,12633.516689,0.008649,0.864921,0.795728,86.277799,85.753292,100.0,,100.0,100.0
82918,6947,83646,4605,2010,winter,1,1,1894.93,985.757143,1154.261671,1.641681,164.168147,151.034695,85.401531,85.753292,100.0,,100.0,100.0
82918,6947,83646,4605,2011,dry,1,1,-2080.08,788.519808,1478.408154,-1.406973,-140.697276,-126.627548,53.335732,85.753292,100.0,100.0,,100.0
82918,6947,83646,4605,2011,pre_monsoon,1,1,91.9,9328.534175,10628.414986,0.008647,0.864663,0.786844,87.769759,85.753292,100.0,,100.0,100.0
82918,6947,83646,4605,2011,monsoon,1,1,499.77,6123.914804,7485.107494,0.066769,6.676858,6.142709,81.814654,85.753292,100.0,,100.0,100.0
82918,6947,83646,4605,2011,winter,1,1,93.99,1034.217357,1251.03715,0.07513,7.512966,6.911929,82.668797,85.753292,100.0,,100.0,100.0
82918,6947,83646,4605,2012,dry,1,1,-392.57,780.544689,1380.947203,-0.284276,-28.427589,-25.869106,56.522414,85.753292,100.0,100.0,,100.0
82918,6947,83646,4605,2012,pre_monsoon,1,1,75.52,7082.470496,7780.57743,0.009706,0.970622,0.883266,91.027569,85.753292,100.0,,100.0,100.0
82918,6947,83646,4605,2012,monsoon,1,1,10.1,6706.100136,7982.225366,0.001265,0.126531,0.116409,84.012914,85.753292,100.0,,100.0,100.0
82918,6947,83646,4605,2012,winter,1,1,626.22,917.986872,1155.334652,0.542025,54.202477,49.866279,79.456361,85.753292,100.0,,100.0,100.0
82918,6947,83646,4605,2013,dry,1,1,-1542.41,640.107834,1451.204616,-1.062848,-106.284805,-95.656325,44.108724,85.753292,100.0,100.0,,100.0
82918,6947,83646,4605,2013,pre_monsoon,1,1,101.54,8364.011476,9583.645108,0.010595,1.059513,0.964157,87.273802,85.753292,100.0,,100.0,100.0
82918,6947,83646,4605,2013,monsoon,1,1,547.14,8201.2912,10255.858189,0.053349,5.334902,4.90811,79.966894,85.753292,100.0,,100.0,100.0
82918,6947,83646,4605,2013,winter,1,1,211.04,948.805509,1162.702729,0.181508,18.150813,16.698748,81.603447,85.753292,100.0,,100.0,100.0
82918,6947,83646,4605,2014,dry,1,1,-557.44,535.343113,1157.116336,-0.481749,-48.174931,-43.357438,46.26528,85.753292,100.0,100.0,,100.0
82918,6947,83646,4605,2014,pre_monsoon,1,1,-20.46,9164.650986,10451.086345,-0.001958,-0.195769,-0.17815,87.690893,85.753292,100.0,100.0,,100.0
82918,6947,83646,4605,2014,monsoon,1,1,118.07,6997.39482,8557.390088,0.013797,1.379743,1.269364,81.770198,85.753292,100.0,,100.0,100.0
82918,6947,83646,4605,2014,winter,1,1,46.86,916.618576,1117.350266,0.041939,4.193851,3.858342,82.035026,85.753292,100.0,,100.0,100.0
82918,6947,83646,4605,2015,dry,1,1,-680.52,753.656982,1714.25023,-0.396978,-39.697822,-35.72804,43.964234,85.753292,100.0,100.0,,100.0
82918,6947,83646,4605,2015,pre_monsoon,1,1,-59.51,8168.400272,9537.674247,-0.006239,-0.623947,-0.567791,85.643523,85.753292,100.0,100.0,,100.0
82918,6947,83646,4605,2015,monsoon,1,1,85.5,10468.518673,11527.465417,0.007417,0.741707,0.68237,90.813707,85.753292,100.0,,100.0,100.0
82918,6947,83646,4605,2015,winter,1,1,17.35,1027.996294,1336.398548,0.012983,1.298265,1.194404,76.922883,85.753292,100.0,,100.0,100.0
82918,6947,83646,4605,2016,dry,1,1,-543.75,1001.008551,1674.153387,-0.324791,-32.479103,-29.555984,59.791926,85.753292,100.0,100.0,,100.0
82918,6947,83646,4605,2016,pre_monsoon,1,1,9.78,9033.143019,9784.848058,0.001,0.09995,0.090955,92.317663,85.753292,100.0,,100.0,100.0
82918,6947,83646,4605,2016,monsoon,1,1,10.36,3885.593457,4500.880993,0.002302,0.230177,0.211763,86.32962,85.753292,100.0,,100.0,100.0
82918,6947,83646,4605,2016,winter,1,1,-4.46,728.9214,817.352086,-0.005457,-0.545664,-0.502011,89.180833,85.753292,100.0,100.0,,100.0
82918,6947,83646,4605,2017,dry,1,1,-101.02,679.004376,1224.9305,-0.08247,-8.246999,-7.422299,55.432074,85.753292,100.0,100.0,,100.0
82918,6947,83646,4605,2017,pre_monsoon,1,1,49.74,10159.394049,11305.365629,0.0044,0.439968,0.400371,89.863472,85.753292,100.0,,100.0,100.0
82918,6947,83646,4605,2017,monsoon,1,1,31.04,7876.257862,9010.454678,0.003445,0.344489,0.31693,87.412435,85.753292,100.0,,100.0,100.0
82918,6947,83646,4605,2017,winter,1,1,308.87,783.768949,950.232413,0.325047,32.504679,29.904305,82.481816,85.753292,100.0,,100.0,100.0
82918,6947,83646,4605,2018,dry,1,1,-654.41,596.286361,830.983455,-0.787513,-78.751267,-70.87614,71.756707,85.753292,100.0,100.0,,100.0
82918,6947,83646,4605,2018,pre_monsoon,1,1,168.03,5774.555719,6468.666136,0.025976,2.597599,2.363815,89.269652,85.753292,100.0,,100.0,100.0
82918,6947,83646,4605,2018,monsoon,1,1,41.25,6226.188179,7731.847227,0.005335,0.533508,0.490827,80.526529,85.753292,100.0,,100.0,100.0
82918,6947,83646,4605,2018,winter,1,1,1151.86,1368.181583,1597.845401,0.720883,72.088326,66.32126,85.626656,85.753292,100.0,,100.0,100.0
82918,6947,83646,4605,2019,dry,1,1,-551.03,750.617044,1605.022374,-0.343316,-34.331609,-30.898448,46.766765,85.753292,100.0,100.0,,100.0
82918,6947,83646,4605,2019,pre_monsoon,1,1,51.23,8176.544582,9327.183328,0.005493,0.549255,0.499822,87.663599,85.753292,100.0,,100.0,100.0
82918,6947,83646,4605,2019,monsoon,1,1,16.26,11012.098032,12703.863558,0.00128,0.127993,0.117753,86.683063,85.753292,100.0,,100.0,100.0
82918,6947,83646,4605,2019,winter,1,1,1149.96,1132.476526,1467.205769,0.783776,78.377554,72.10735,77.185937,85.753292,100.0,,100.0,100.0
82918,6947,83646,4605,2020,dry,1,1,-1726.53,933.371481,1883.738412,-0.916544,-91.654446,-83.405546,49.54889,85.753292,100.0,100.0,,100.0
82918,6947,83646,4605,2020,pre_monsoon,1,1,15.31,10309.083617,11289.994021,0.001356,0.135607,0.123402,91.311684,85.753292,100.0,,100.0,100.0
82918,6947,83646,4605,2020,monsoon,1,1,-34.12,5667.284462,7136.485428,-0.004781,-0.478106,-0.439858,79.412822,85.753292,100.0,100.0,,100.0
82918,6947,83646,4605,2020,winter,1,1,161.98,762.546774,946.835739,0.171075,17.107508,15.738907,80.536332,85.753292,100.0,,100.0,100.0
82918,6947,83646,4605,2021,dry,1,1,-792.76,873.884987,1424.738292,-0.556425,-55.6425,-50.07825,61.336527,85.753292,100.0,100.0,,100.0
82918,6947,83646,4605,2021,pre_monsoon,1,1,352.06,7080.882412,7786.870476,0.045212,4.5212,4.114292,90.93361,85.753292,100.0,,100.0,100.0
82918,6947,83646,4605,2021,monsoon,1,1,33.97,7515.170148,8646.033687,0.003929,0.392897,0.361465,86.920436,85.753292,100.0,,100.0,100.0
82918,6947,83646,4605,2021,winter,1,1,1601.15,1046.113305,1304.173968,1.227712,122.771198,112.949502,80.212712,85.753292,100.0,,100.0,100.0
82918,6947,83646,4605,2022,dry,1,1,49.81,960.700615,1674.239548,0.029751,2.975082,2.677574,57.381312,85.753292,100.0,,100.0,100.0
