target_gww_id,target_gdw_id,season,window,n_years,upstream_impact_days,upstream_fill_pct_of_target_runoff,upstream_count,upstream_impact_pct_of_target_runoff,upstream_delta_storage_mcm,upstream_drawdown_pct_of_target_runoff,system_impact_pct_of_target_runoff,upstream_impact_ratio,target_full_runoff_mcm,target_delta_storage_mcm,upstream_drawdown_proxy_mcm,upstream_fill_proxy_mcm,system_delta_storage_mcm,system_impact_ratio,system_impact_days
54538,19724,pre_monsoon,2001-2005,5,147305.076582,168135.182408,0.8,161873.71053,27.0084,6261.471878,224460.566402,1618.737105,0.049541,16.20642,3.9968,31.0052,43.21482,2244.605664,204259.115426
54538,19724,monsoon,2001-2005,5,340.750204,3043.204013,0.8,370.380656,9.9652,2672.823356,4184.786906,3.703807,0.400763,12.76026,6.8376,16.8028,22.72546,41.847869,3850.003954
54538,19724,winter,2001-2005,5,-765030.615619,63853.079855,0.8,-831555.016977,-29.317,895408.096832,-1069604.58224,-8315.55017,0.029985,-23.7885,48.979,19.662,-53.1055,-10696.045822,-984036.215661
54538,19724,dry,2006-2010,5,215100.57363,356739.423301,1.0,240294.47018,-4.7064,116444.953121,337959.118018,2402.944702,0.021466,-10.58242,34.5566,29.8502,-15.28882,3379.59118,302715.08154
54538,19724,pre_monsoon,2006-2010,5,691046.161416,761586.302542,1.0,759391.386172,87.5162,2194.91637,1092937.597876,7593.913862,0.01482,24.78092,0.5576,88.0738,112.29712,10929.375979,994573.214067
54538,19724,monsoon,2006-2010,5,5711.474377,6234.509969,1.0,6208.124323,51.1086,26.385646,7861.372786,62.081243,1.142377,19.11674,0.2012,51.3098,70.22534,78.613728,7232.462963
54538,19724,winter,2006-2010,5,-63347.180233,22132.562464,1.0,-68855.630688,-162.175,90988.193152,-90899.223367,-688.556307,0.134142,-31.67122,176.0054,13.8304,-193.84622,-908.992234,-83627.285498
54538,19724,dry,2011-2015,5,101300.363769,278936.039403,1.0,112555.959743,11.5072,166380.07966,-28952.080087,1125.559597,0.033234,-49.551566,57.9994,69.5066,-38.044366,-289.520801,-26444.468679
54538,19724,pre_monsoon,2011-2015,5,252874.245978,277883.78679,1.0,277883.78679,132.4876,0.0,371106.190449,2778.837868,0.108782,76.80482,0.0,132.4876,209.29242,3711.061904,337706.633309
54538,19724,monsoon,2011-2015,5,-294.840161,1042.296611,1.0,-320.478436,-8.708,1362.775047,3454.723355,-3.204784,2.241531,70.18052,25.052,16.344,61.47252,34.547234,3178.345487
54538,19724,winter,2011-2015,5,-175270.052102,0.0,0.8,-190510.926198,-287.776,190510.926198,-244627.948714,-1905.109262,0.196357,-81.441842,287.776,0.0,-369.217842,-2446.279487,-225057.712817
54538,19724,dry,2016-2021,6,-185446.487479,109001.743415,0.666667,-203884.30834,-86.733167,312886.051756,-272675.001988,-2038.843083,0.033379,-36.669703,123.552,36.818833,-123.40287,-2726.75002,-247464.54169
54538,19724,pre_monsoon,2016-2021,6,1154910.236143,1269132.12763,0.666667,1269132.12763,165.996,0.0,1779104.504665,12691.321276,0.033363,83.228017,0.0,165.996,249.224017,17791.045047,1618985.099245
54538,19724,monsoon,2016-2021,6,5438.440302,5960.103657,0.833333,5911.348155,90.925833,48.755503,8615.75562,59.113482,2.055205,44.357588,2.295,93.220833,135.283422,86.157556,7926.49517
54538,19724,winter,2016-2021,6,-89466.813907,0.0,0.833333,-97246.536855,-180.113167,97246.536855,-130073.35142,-972.465369,0.31639,-78.570297,180.113167,0.0,-258.683463,-1300.733514,-119667.483306
54624,18555,dry,2001-2005,5,0.0,0.0,0.0,0.0,0.0,0.0,-2442.610235,0.0,0.820497,-37.53025,0.0,0.0,-37.53025,-24.426102,-2213.508605
54624,18555,pre_monsoon,2001-2005,5,0.0,0.0,0.0,0.0,0.0,0.0,95.95931,0.0,2.925596,23.9106,0.0,0.0,23.9106,0.959593,87.322973
54624,18555,monsoon,2001-2005,5,0.0,0.0,0.0,0.0,0.0,0.0,235.984098,0.0,13.724446,47.245,0.0,0.0,47.245,2.359841,217.10537
54624,18555,winter,2001-2005,5,0.0,0.0,0.0,0.0,0.0,0.0,-1071.73198,0.0,3.433241,7.8375,0.0,0.0,7.8375,-10.71732,-985.993422
54624,18555,dry,2006-2010,5,0.0,0.0,0.0,0.0,0.0,0.0,-10339.737699,0.0,0.902551,-70.057,0.0,0.0,-70.057,-103.397377,-9317.249338
54624,18555,pre_monsoon,2006-2010,5,0.0,0.0,0.0,0.0,0.0,0.0,-1713.982375,0.0,1.419689,37.640667,0.0,0.0,37.640667,-17.139824,-1559.723961
54624,18555,monsoon,2006-2010,5,0.0,0.0,0.0,0.0,0.0,0.0,80.823932,0.0,26.325765,40.8965,0.0,0.0,40.8965,0.808239,74.358018
54624,18555,winter,2006-2010,5,0.0,0.0,0.0,0.0,0.0,0.0,-1250.522918,0.0,4.484995,-21.01775,0.0,0.0,-21.01775,-12.505229,-1150.481085
54624,18555,dry,2011-2015,5,0.0,0.0,0.0,0.0,0.0,0.0,-472.190843,0.0,1.100913,-29.45425,0.0,0.0,-29.45425,-4.721908,-405.747114
54624,18555,pre_monsoon,2011-2015,5,0.0,0.0,0.0,0.0,0.0,0.0,10194.556662,0.0,2.507477,18.06675,0.0,0.0,18.06675,101.945567,9277.046562
54624,18555,monsoon,2011-2015,5,0.0,0.0,0.0,0.0,0.0,0.0,199.004793,0.0,9.266264,34.87125,0.0,0.0,34.87125,1.990048,183.08441
54624,18555,winter,2011-2015,5,0.0,0.0,0.0,0.0,0.0,0.0,-97.293389,0.0,3.006319,5.4165,0.0,0.0,5.4165,-0.972934,-89.509918
54624,18555,dry,2016-2021,6,0.0,0.0,0.0,0.0,0.0,0.0,-12117.102836,0.0,1.118604,-125.4055,0.0,0.0,-125.4055,-121.171028,-10907.886572
54624,18555,pre_monsoon,2016-2021,6,0.0,0.0,0.0,0.0,0.0,0.0,10972.87526,0.0,4.773028,34.828,0.0,0.0,34.828,109.728753,9985.316487
54624,18555,monsoon,2016-2021,6,0.0,0.0,0.0,0.0,0.0,0.0,598.846853,0.0,28.381643,100.517167,0.0,0.0,100.517167,5.988469,550.939105
54624,18555,winter,2016-2021,6,0.0,0.0,0.0,0.0,0.0,0.0,-1033.906336,0.0,6.108244,-48.743833,0.0,0.0,-48.743833,-10.339063,-951.193829
54782,19804,dry,2001-2005,5,-9875.355307,823.210056,1.0,-10978.564996,-10.20346,11801.775052,-85278.799024,-109.78565,0.103165,-79.531,11.20946,1.006,-89.73446,-852.78799,-76964.516127
54782,19804,pre_monsoon,2001-2005,5,9727.709306,10689.790446,1.0,10689.790446,8.36866,0.0,93738.849162,106.897904,0.203675,93.9932,0.0,8.36866,102.36186,937.388492,85302.352737
54782,19804,monsoon,2001-2005,5,472.549539,513.640803,1.0,513.640803,10.95502,0.0,2488.419577,5.136408,3.694469,52.4666,0.0,10.95502,63.42162,24.884196,2289.346011
54782,19804,winter,2001-2005,5,-960.368324,244.858008,1.0,-1043.878613,-4.3762,1288.736621,-6403.194386,-10.438786,0.659912,-30.8714,7.4186,3.0424,-35.2476,-64.031944,-5890.938835
54782,19804,dry,2006-2010,5,-19208.739821,330.25731,1.0,-21346.713772,-21.9167,21676.971082,-56294.183746,-213.467138,0.108651,-36.539,22.27802,0.36132,-58.4557,-562.941837,-50645.728686
54782,19804,pre_monsoon,2006-2010,5,212.951172,4598.638435,1.0,234.012277,4.37818,4364.626159,92055.887235,2.340123,0.188128,40.112,1.0312,5.40938,44.49018,920.558872,83770.857384
54782,19804,monsoon,2006-2010,5,840.165658,944.601796,1.0,913.223541,22.42458,31.378255,2274.68849,9.132235,2.675886,42.6888,0.51058,22.93516,65.11338,22.746885,2092.713411
54782,19804,winter,2006-2010,5,-644.248602,383.970142,1.0,-700.270219,-2.87672,1084.240361,-8070.657604,-7.002702,0.674503,-41.3168,5.86772,2.991,-44.19352,-80.706576,-7425.004996
54782,19804,dry,2011-2015,5,-13165.149152,0.0,1.0,-14627.943502,-23.36136,14627.943502,-87402.905007,-146.279435,0.141063,-106.6424,23.36136,0.0,-130.00376,-874.02905,-78726.475167
54782,19804,pre_monsoon,2011-2015,5,19302.004677,21514.009196,1.0,21210.994151,15.5333,303.015045,57580.385737,212.109942,0.512936,41.0318,0.22788,15.76118,56.5651,575.803857,52398.151021
54782,19804,monsoon,2011-2015,5,1445.217493,1570.888579,1.0,1570.888579,34.7282,0.0,7544.602955,15.708886,2.846218,98.4132,0.0,34.7282,133.1414,75.44603,6941.034718
54782,19804,winter,2011-2015,5,-1671.851837,1597.932655,1.0,-1817.230257,-15.32646,3415.162912,-11538.643065,-18.172303,0.699418,-65.7716,22.26026,6.9338,-81.09806,-115.386431,-10615.55162
54782,19804,dry,2016-2021,6,-25092.325645,0.0,1.0,-27783.068523,-31.87545,27783.068523,-111405.480619,-277.830685,0.118568,-95.818333,31.87545,0.0,-127.693783,-1114.054806,-100556.130014
54782,19804,pre_monsoon,2016-2021,6,17092.57922,20840.404297,1.0,18783.054088,13.63085,2057.350209,114616.796743,187.830541,0.115812,40.738667,2.439133,16.069983,54.369517,1146.167967,104301.285036
54782,19804,monsoon,2016-2021,6,2255.29248,2451.40487,1.0,2451.40487,62.7272,0.0,8249.526409,24.514049,3.174165,149.564,0.0,62.7272,212.2912,82.495264,7589.564297
54782,19804,winter,2016-2021,6,-3301.256383,0.0,1.0,-3588.322155,-28.55785,3588.322155,-11399.368425,-35.883222,0.943868,-58.917,28.55785,0.0,-87.47485,-113.993684,-10487.418951
54856,19241,dry,2001-2005,5,0.0,0.0,0.0,0.0,0.0,0.0,-132406.711215,0.0,0.068708,-66.1064,0.0,0.0,-66.1064,-1324.067112,-119249.877555
54856,19241,pre_monsoon,2001-2005,5,0.0,0.0,0.0,0.0,0.0,0.0,79298.554993,0.0,0.183959,36.0472,0.0,0.0,36.0472,792.98555,72161.685044
54856,19241,monsoon,2001-2005,5,0.0,0.0,0.0,0.0,0.0,0.0,2494.50317,0.0,1.485664,39.3646,0.0,0.0,39.3646,24.945032,2294.942916
54856,19241,winter,2001-2005,5,0.0,0.0,0.0,0.0,0.0,0.0,-24840.729583,0.0,0.280031,-43.7496,0.0,0.0,-43.7496,-248.407296,-22853.471217
54856,19241,dry,2006-2010,5,0.0,0.0,0.0,0.0,0.0,0.0,28272.064203,0.0,0.064918,-19.0722,0.0,0.0,-19.0722,282.720642,26151.32944
54856,19241,pre_monsoon,2006-2010,5,0.0,0.0,0.0,0.0,0.0,0.0,-92448.16236,0.0,0.329502,-2.01875,0.0,0.0,-2.01875,-924.481624,-84127.827747
54856,19241,monsoon,2006-2010,5,0.0,0.0,0.0,0.0,0.0,0.0,109.656009,0.0,1.192945,19.88175,0.0,0.0,19.88175,1.09656,100.883528
54856,19241,winter,2006-2010,5,0.0,0.0,0.0,0.0,0.0,0.0,-22736.176116,0.0,0.218309,-19.9685,0.0,0.0,-19.9685,-227.361761,-20917.282027
54856,19241,dry,2011-2015,5,0.0,0.0,0.0,0.0,0.0,0.0,-29913.340144,0.0,0.096815,-50.78675,0.0,0.0,-50.78675,-299.133401,-27065.999956
54856,19241,pre_monsoon,2011-2015,5,0.0,0.0,0.0,0.0,0.0,0.0,12636.627253,0.0,0.306855,54.3488,0.0,0.0,54.3488,126.366273,11499.330801
54856,19241,monsoon,2011-2015,5,0.0,0.0,0.0,0.0,0.0,0.0,-152.443837,0.0,2.241992,50.6054,0.0,0.0,50.6054,-1.524438,-140.24833
54856,19241,winter,2011-2015,5,0.0,0.0,0.0,0.0,0.0,0.0,-33243.337577,0.0,0.314772,-10.791,0.0,0.0,-10.791,-332.433376,-30583.870571
54856,19241,dry,2016-2021,6,0.0,0.0,0.0,0.0,0.0,0.0,-219153.070915,0.0,0.07879,-128.8674,0.0,0.0,-128.8674,-2191.530709,-197335.25103
54856,19241,pre_monsoon,2016-2021,6,0.0,0.0,0.0,0.0,0.0,0.0,166722.312014,0.0,0.046112,21.784833,0.0,0.0,21.784833,1667.22312,151717.303933
54856,19241,monsoon,2016-2021,6,0.0,0.0,0.0,0.0,0.0,0.0,7475.099932,0.0,1.99232,178.739667,0.0,0.0,178.739667,74.750999,6877.091937
54856,19241,winter,2016-2021,6,0.0,0.0,0.0,0.0,0.0,0.0,-54202.352019,0.0,0.357309,-74.911667,0.0,0.0,-74.911667,-542.02352,-49866.163858
54932,18916,dry,2001-2005,5,0.0,0.0,0.0,0.0,0.0,0.0,-749498.997582,0.0,0.006129,-54.506,0.0,0.0,-54.506,-7494.989976,-674549.097824
54932,18916,pre_monsoon,2001-2005,5,0.0,0.0,0.0,0.0,0.0,0.0,11258.941363,0.0,0.430774,13.43,0.0,0.0,13.43,112.589414,10245.63664
54932,18916,monsoon,2001-2005,5,0.0,0.0,0.0,0.0,0.0,0.0,9942.462312,0.0,2.832554,128.7035,0.0,0.0,128.7035,99.424623,9147.065327
54932,18916,winter,2001-2005,5,0.0,0.0,0.0,0.0,0.0,0.0,1884070.975936,0.0,0.012718,-2.0315,0.0,0.0,-2.0315,18840.709759,1733345.297861
54932,18916,dry,2006-2010,5,0.0,0.0,0.0,0.0,0.0,0.0,-1157150.302338,0.0,0.01139,-163.736,0.0,0.0,-163.736,-11571.503023,-1041435.272105
54932,18916,pre_monsoon,2006-2010,5,0.0,0.0,0.0,0.0,0.0,0.0,233060.423794,0.0,0.312722,109.755,0.0,0.0,109.755,2330.604238,212084.985653
54932,18916,monsoon,2006-2010,5,0.0,0.0,0.0,0.0,0.0,0.0,4064.690299,0.0,4.820313,117.96,0.0,0.0,117.96,40.646903,3739.515075
54932,18916,winter,2006-2010,5,0.0,0.0,0.0,0.0,0.0,0.0,-594089.13051,0.0,0.104019,-21.645,0.0,0.0,-21.645,-5940.891305,-546562.000069
54932,18916,dry,2011-2015,5,0.0,0.0,0.0,0.0,0.0,0.0,-716101.824258,0.0,0.031036,-134.67375,0.0,0.0,-134.67375,-7161.018243,-648338.120497
54932,18916,pre_monsoon,2011-2015,5,0.0,0.0,0.0,0.0,0.0,0.0,291322.459762,0.0,0.068086,97.198333,0.0,0.0,97.198333,2913.224598,265103.438383
54932,18916,monsoon,2011-2015,5,0.0,0.0,0.0,0.0,0.0,0.0,2583.027363,0.0,4.590998,94.5522,0.0,0.0,94.5522,25.830274,2376.385174
54932,18916,winter,2011-2015,5,0.0,0.0,0.0,0.0,0.0,0.0,-226074.174929,0.0,0.033812,-38.5044,0.0,0.0,-38.5044,-2260.741749,-207988.240935
54932,18916,dry,2016-2021,6,0.0,0.0,0.0,0.0,0.0,0.0,-94751.186264,0.0,0.190356,-123.4085,0.0,0.0,-123.4085,-947.511863,-85454.741161
54932,18916,pre_monsoon,2016-2021,6,0.0,0.0,0.0,0.0,0.0,0.0,-57700.561646,0.0,0.25112,-107.6565,0.0,0.0,-107.6565,-577.005616,-52507.511098
54932,18916,monsoon,2016-2021,6,0.0,0.0,0.0,0.0,0.0,0.0,1046.393725,0.0,10.373916,101.1198,0.0,0.0,101.1198,10.463937,962.682227
54932,18916,winter,2016-2021,6,0.0,0.0,0.0,0.0,0.0,0.0,-59959.1861,0.0,0.369483,-32.752,0.0,0.0,-32.752,-599.591861,-55162.451212
54977,27015,dry,2001-2005,5,-1716.576105,592.623912,1.0,-1907.46671,-9.0702,2500.090623,-2527.317696,-19.074667,1.598504,-14.71396,18.302,9.2318,-23.78416,-25.273177,-2277.222545
54977,27015,pre_monsoon,2001-2005,5,3660.348858,4046.202816,1.0,4022.361382,39.9686,23.841434,5019.043558,40.223614,6.102171,13.17572,4.642,44.6106,53.14432,50.190436,4567.329638
54977,27015,monsoon,2001-2005,5,139.82132,151.979696,1.0,151.979696,45.5544,0.0,190.158048,1.519797,39.489912,14.16864,0.0,45.5544,59.72304,1.90158,174.945404
54977,27015,winter,2001-2005,5,-1512.661091,0.0,1.0,-1644.196838,-70.492,1644.196838,-2239.356573,-16.441968,7.239589,-17.2328,70.492,0.0,-87.7248,-22.393566,-2060.208047
54977,27015,dry,2006-2010,5,-677.729459,501.120041,0.8,-756.993242,-11.0648,1258.113283,-825.198074,-7.569932,1.120636,0.44255,13.6826,2.6178,-13.38845,-8.251981,-737.371619
54977,27015,pre_monsoon,2006-2010,5,7739.03294,8504.431802,1.0,8504.431802,82.971,0.0,10256.314859,85.044318,2.489243,17.1939,0.0,82.971,100.1649,102.563149,9333.246522
54977,27015,monsoon,2006-2010,5,282.13307,306.666381,1.0,306.666381,87.4996,0.0,341.736977,3.066664,29.51227,9.2692,0.0,87.4996,96.7688,3.41737,314.398019
54977,27015,winter,2006-2010,5,-15771.482005,290.359101,1.0,-17142.915223,-180.5618,17433.274323,-19622.824634,-171.429152,3.673703,-34.66584,182.8838,2.322,-215.22764,-196.228246,-18052.998664
54977,27015,dry,2011-2015,5,-7583.747626,1091.25263,1.0,-8417.932691,-159.076,9509.185321,-9874.646234,-84.179327,2.245765,-51.51616,168.1172,9.0412,-210.59216,-98.746462,-8896.086278
54977,27015,pre_monsoon,2011-2015,5,12232.763243,13442.59697,1.0,13442.59697,205.7516,0.0,15526.556633,134.42597,3.12848,69.52024,0.0,205.7516,275.27184,155.265566,14129.166536
54977,27015,monsoon,2011-2015,5,359.716112,390.995774,1.0,390.995774,70.946,0.0,1563.596966,3.909958,26.902216,157.4658,0.0,70.946,228.4118,15.63597,1438.509209
54977,27015,winter,2011-2015,5,-12078.193221,0.0,1.0,-13128.470892,-165.7138,13128.470892,-16530.849638,-131.284709,8.775304,-128.81668,165.7138,0.0,-294.53048,-165.308496,-15208.381667
54977,27015,dry,2016-2021,6,-14964.648167,1976.431646,0.666667,-16603.146802,-343.190683,18579.578448,-20637.785688,-166.031468,1.66569,-40.577117,366.010717,22.820033,-383.7678,-206.377857,-18619.443155
54977,27015,pre_monsoon,2016-2021,6,92381.088969,101517.680186,1.0,101517.680186,303.0124,0.0,140107.261335,1015.176802,1.862461,87.183533,0.0,303.0124,390.195933,1401.072613,127497.607815
54977,27015,monsoon,2016-2021,6,979.3123,1064.469891,1.0,1064.469891,398.617167,0.0,1545.122135,10.644699,39.157488,182.253567,0.0,398.617167,580.870733,15.451221,1421.512364
54977,27015,winter,2016-2021,6,-6377.952762,0.0,1.0,-6932.55735,-298.561167,6932.55735,-10888.832635,-69.325573,6.837134,-222.7076,298.561167,0.0,-521.268767,-108.888326,-10017.726024
55168,19526,dry,2001-2005,5,-122114.11822,0.0,2.0,-135487.226737,-157.56868,135487.226737,-137913.518404,-1354.872267,0.131051,-7.7262,157.56868,0.0,-165.29488,-1379.135184,-124328.428706
55168,19526,pre_monsoon,2001-2005,5,185558.815621,203910.786397,2.0,203910.786397,280.45476,0.0,241992.337911,2039.107864,0.320131,78.001,0.0,280.45476,358.45576,2419.923379,220213.027499
55168,19526,monsoon,2001-2005,5,3741.554999,4066.907608,2.0,4066.907608,245.188,0.0,4701.662579,40.669076,6.547762,32.4282,0.0,245.188,277.6162,47.016626,4325.529573
55168,19526,winter,2001-2005,5,-38803.292033,0.0,2.0,-42177.491341,-346.05696,42177.491341,-54083.992397,-421.774913,1.053127,-89.687,346.05696,0.0,-435.74396,-540.839924,-49757.273005
55168,19526,dry,2006-2010,5,-147725.28793,3475.858437,2.0,-163802.459098,-187.51274,167278.317535,-198972.330888,-1638.024591,0.120086,-36.9866,191.70504,4.1923,-224.49934,-1989.723309,-179556.368756
55168,19526,pre_monsoon,2006-2010,5,301859.969939,331714.252681,2.0,331714.252681,209.85534,0.0,369918.764754,3317.142527,0.737952,23.398,0.0,209.85534,233.25334,3699.187648,336626.075926
55168,19526,monsoon,2006-2010,5,4759.568141,5173.443632,2.0,5173.443632,206.96474,0.0,6202.765909,51.734436,4.101348,25.1548,0.0,206.96474,232.11954,62.027659,5706.544636
55168,19526,winter,2006-2010,5,-29866.573364,505.833613,2.0,-32463.6667,-157.30772,32969.500313,-40806.187157,-324.636667,0.77481,-39.7978,163.6165,6.30878,-197.10552,-408.061872,-37541.692185
55168,19526,dry,2011-2015,5,-144984.365778,2823.191786,2.0,-160457.67613,-277.50782,163280.867916,-176393.481363,-1604.576761,0.206391,-26.6738,281.44518,3.93736,-304.18162,-1763.934814,-159387.095049
55168,19526,pre_monsoon,2011-2015,5,310509.267298,367717.728363,2.0,341218.975053,216.67602,26498.75331,447256.981372,3412.189751,0.600012,68.5404,13.0188,229.69482,285.21642,4472.569814,407003.853048
55168,19526,monsoon,2011-2015,5,4607.007552,5007.616904,2.0,5007.616904,274.7172,0.0,5133.817207,50.076169,7.007163,21.6804,0.0,274.7172,296.3976,51.338172,4723.11183
55168,19526,winter,2011-2015,5,-69317.397481,0.0,2.0,-75344.997262,-315.69166,75344.997262,-97370.543412,-753.449973,0.625599,-88.7766,315.69166,0.0,-404.46826,-973.705434,-89580.899939
55168,19526,dry,2016-2021,6,-246887.147167,0.0,2.0,-273694.086411,-364.873817,273694.086411,-296604.260206,-2736.940864,0.136665,-35.030333,364.873817,0.0,-399.90415,-2966.042602,-267631.178376
55168,19526,pre_monsoon,2016-2021,6,402327.887872,453537.565517,2.0,442118.558101,250.916583,11419.007416,513487.175923,4421.185581,0.106342,49.88,23.80585,274.722433,300.796583,5134.871759,467273.33009
55168,19526,monsoon,2016-2021,6,7146.075723,7767.473612,2.0,7767.473612,421.395,0.0,9050.650066,77.674736,6.602956,63.719167,0.0,421.395,485.114167,90.506501,8326.598061
55168,19526,winter,2016-2021,6,-26288.835168,0.0,2.0,-28574.820835,-256.877917,28574.820835,-37070.514248,-285.748208,1.124707,-75.551167,256.877917,0.0,-332.429083,-370.705142,-34104.873108
55525,19322,dry,2001-2005,5,0.0,0.0,0.0,0.0,0.0,0.0,-13814.813459,0.0,0.657411,-62.7922,0.0,0.0,-62.7922,-138.148135,-12432.013622
55525,19322,pre_monsoon,2001-2005,5,0.0,0.0,0.0,0.0,0.0,0.0,-134.31146,0.0,0.850679,-1.0826,0.0,0.0,-1.0826,-1.343115,-122.223429
55525,19322,monsoon,2001-2005,5,0.0,0.0,0.0,0.0,0.0,0.0,-41.261785,0.0,5.771199,-0.2992,0.0,0.0,-0.2992,-0.412618,-37.960842
55525,19322,winter,2001-2005,5,0.0,0.0,0.0,0.0,0.0,0.0,1224.044035,0.0,3.23582,9.9974,0.0,0.0,9.9974,12.24044,1126.120512
55525,19322,dry,2006-2010,5,0.0,0.0,0.0,0.0,0.0,0.0,-2975.403488,0.0,0.586746,-7.6562,0.0,0.0,-7.6562,-29.754035,-2677.578126
55525,19322,pre_monsoon,2006-2010,5,0.0,0.0,0.0,0.0,0.0,0.0,384.244988,0.0,0.537768,1.226,0.0,0.0,1.226,3.84245,349.662939
55525,19322,monsoon,2006-2010,5,0.0,0.0,0.0,0.0,0.0,0.0,18.876067,0.0,8.512657,-1.2902,0.0,0.0,-1.2902,0.188761,17.365981
55525,19322,winter,2006-2010,5,0.0,0.0,0.0,0.0,0.0,0.0,-278.757569,0.0,2.292421,-6.1618,0.0,0.0,-6.1618,-2.787576,-256.456964
55525,19322,dry,2011-2015,5,0.0,0.0,0.0,0.0,0.0,0.0,989.149923,0.0,0.599024,4.1026,0.0,0.0,4.1026,9.891499,890.23493
55525,19322,pre_monsoon,2011-2015,5,0.0,0.0,0.0,0.0,0.0,0.0,-15161.809873,0.0,1.017974,-78.2502,0.0,0.0,-78.2502,-151.618099,-13797.246984
55525,19322,monsoon,2011-2015,5,0.0,0.0,0.0,0.0,0.0,0.0,4211.809317,0.0,5.435912,63.502,0.0,0.0,63.502,42.118093,3874.864571
55525,19322,winter,2011-2015,5,0.0,0.0,0.0,0.0,0.0,0.0,1360.944849,0.0,2.89712,14.0504,0.0,0.0,14.0504,13.609448,1252.069261
55525,19322,dry,2016-2021,6,0.0,0.0,0.0,0.0,0.0,0.0,-6320.980038,0.0,0.7107,-57.123667,0.0,0.0,-57.123667,-63.2098,-5749.957719
55525,19322,pre_monsoon,2016-2021,6,0.0,0.0,0.0,0.0,0.0,0.0,-2608.10444,0.0,1.449952,-5.966667,0.0,0.0,-5.966667,-26.081044,-2373.37504
55525,19322,monsoon,2016-2021,6,0.0,0.0,0.0,0.0,0.0,0.0,-261.269464,0.0,9.211087,-19.736167,0.0,0.0,-19.736167,-2.612695,-240.367907
55525,19322,winter,2016-2021,6,0.0,0.0,0.0,0.0,0.0,0.0,-1940.377057,0.0,4.55988,-43.560667,0.0,0.0,-43.560667,-19.403771,-1785.146893
55695,19480,dry,2001-2005,5,0.0,0.0,0.0,0.0,0.0,0.0,-25221.595656,0.0,0.172541,-56.4116,0.0,0.0,-56.4116,-252.215957,-22853.087268
55695,19480,pre_monsoon,2001-2005,5,0.0,0.0,0.0,0.0,0.0,0.0,19117.316742,0.0,0.242219,59.9408,0.0,0.0,59.9408,191.173167,17396.758235
55695,19480,monsoon,2001-2005,5,0.0,0.0,0.0,0.0,0.0,0.0,1667.773938,0.0,2.951854,68.979,0.0,0.0,68.979,16.677739,1534.352023
55695,19480,winter,2001-2005,5,0.0,0.0,0.0,0.0,0.0,0.0,-8376.22161,0.0,0.840235,-52.9586,0.0,0.0,-52.9586,-83.762216,-7706.123882
55695,19480,dry,2006-2010,5,0.0,0.0,0.0,0.0,0.0,0.0,-29506.418762,0.0,0.166331,-45.3804,0.0,0.0,-45.3804,-295.064188,-26550.004875
55695,19480,pre_monsoon,2006-2010,5,0.0,0.0,0.0,0.0,0.0,0.0,8323.691826,0.0,0.200559,3.7278,0.0,0.0,3.7278,83.236918,7574.559562
55695,19480,monsoon,2006-2010,5,0.0,0.0,0.0,0.0,0.0,0.0,391.446012,0.0,1.900937,1.0918,0.0,0.0,1.0918,3.91446,360.130331
55695,19480,winter,2006-2010,5,0.0,0.0,0.0,0.0,0.0,0.0,-548.309917,0.0,0.74826,-12.9676,0.0,0.0,-12.9676,-5.483099,-504.445124
55695,19480,dry,2011-2015,5,0.0,0.0,0.0,0.0,0.0,0.0,-35621.394208,0.0,0.198464,-59.451,0.0,0.0,-59.451,-356.213942,-32074.758053
55695,19480,pre_monsoon,2011-2015,5,0.0,0.0,0.0,0.0,0.0,0.0,18020.072199,0.0,0.324872,28.6598,0.0,0.0,28.6598,180.200722,16398.265701
55695,19480,monsoon,2011-2015,5,0.0,0.0,0.0,0.0,0.0,0.0,882.353003,0.0,2.751608,35.847,0.0,0.0,35.847,8.82353,811.764763
55695,19480,winter,2011-2015,5,0.0,0.0,0.0,0.0,0.0,0.0,-474.866455,0.0,0.99354,-0.765,0.0,0.0,-0.765,-4.748665,-436.877139
55695,19480,dry,2016-2021,6,0.0,0.0,0.0,0.0,0.0,0.0,-29340.747596,0.0,0.183075,-46.707667,0.0,0.0,-46.707667,-293.407476,-26488.159597
55695,19480,pre_monsoon,2016-2021,6,0.0,0.0,0.0,0.0,0.0,0.0,52374.525153,0.0,0.165858,23.8085,0.0,0.0,23.8085,523.745252,47660.817889
55695,19480,monsoon,2016-2021,6,0.0,0.0,0.0,0.0,0.0,0.0,3688.207608,0.0,3.047205,130.0025,0.0,0.0,130.0025,36.882076,3393.151
55695,19480,winter,2016-2021,6,0.0,0.0,0.0,0.0,0.0,0.0,-6387.506463,0.0,1.103548,-121.0015,0.0,0.0,-121.0015,-63.875065,-5876.505946
55916,19135,dry,2001-2005,5,8727.006832,38923.048192,1.2,9802.743429,-334.0994,29120.304763,4309.610986,98.027434,0.869331,-69.613,378.7494,44.65,-487.23725,43.09611,3752.47642
55916,19135,pre_monsoon,2001-2005,5,3956.694005,4874.155318,1.4,4348.01539,109.2142,526.139929,8174.076143,43.480154,15.94257,52.921,144.4266,253.6408,24.31275,81.740761,7438.40929
55916,19135,monsoon,2001-2005,5,71.769534,277.925536,1.4,78.010363,266.0234,199.915173,122.845293,0.780104,169.611438,48.9078,31.4266,297.45,314.9312,1.228453,113.017669
